date,Open,Low,High,Close,Volume,PE,date1,Returns,day,year,MovingAvg,UB,LB,STD,pct_ma,MovingAvgReturn,line
2017-11-16,179.2457,178.27,179.83,179.2,14347254.0,51.34670487106017,2017-11-16,0.006232803638609674,Thursday,2017,177.64690476190466,228.22834602266258,127.06546350114675,0.5239083889483044,0.0007841960514520796,0.25857417956503703,0
2017-11-17,179.64,178.7,179.98,179.6888,12346931.0,51.48676217765042,2017-11-17,0.0027276785714285268,Friday,2017,177.86830952380942,228.44975078456733,127.2868682630515,0.7037930718686968,0.0018401919417770473,0.2766304165291191,0
2017-11-18,178.9,178.85,178.9,178.87,1940.0,51.25214899713467,2017-11-18,-0.004556767032781073,Saturday,2017,178.07590476190467,228.65734602266258,127.49446350114675,0.7054336878902047,0.00012007695139606422,0.3165822397405716,0
2017-11-20,178.75,178.1,179.5,178.92,9089326.0,51.266475644699135,2017-11-20,0.0002795326214568572,Monday,2017,178.41590476190464,228.99734602266255,127.83446350114673,0.5820555712389924,0.0009591126360611213,0.38911397188133995,0
2017-11-21,181.22,178.6,181.9,181.4,13688900.0,51.977077363896846,2017-11-21,0.013860943438408269,Tuesday,2017,178.96542857142845,229.54686983218636,128.38398731067053,1.0490404606163841,0.0037088382474244506,0.5156734752857564,0
2017-11-22,180.68,180.44,182.08,180.99,9837965.0,51.85959885386819,2017-11-22,-0.002260198456449869,Wednesday,2017,179.43495238095224,230.01639364171015,128.85351112019433,1.1701284920940027,0.0020102378284125423,0.6448157290134503,0
2017-11-23,180.7,180.62,180.78,180.78,4293.0,51.79942693409742,2017-11-23,-0.001160285098624314,Thursday,2017,179.65847619047608,230.239917451234,129.07703492971817,1.204935682935043,0.001232645094401974,0.6668412138897164,0
2017-11-24,182.721,180.2,183.15,182.6499,9078799.0,52.33521489971346,2017-11-24,0.010343511450381593,Friday,2017,179.8346619047618,230.4161031655197,129.25322064400387,1.3456912357632587,0.004212700791034507,0.574212341093775,0
2017-11-27,183.59,181.99,183.73,183.04,10874217.0,52.446991404011456,2017-11-27,0.002135779981264685,Monday,2017,179.955938095238,230.5373793559959,129.37449683448008,1.0139655329496677,0.004583950262996073,0.39069380152918204,0
2017-11-28,183.6,182.09,184.25,182.9355,13475884.0,52.41704871060171,2017-11-28,-0.0005709134615384803,Tuesday,2017,180.0516761904761,230.633117451234,129.47023492971817,1.1018577526204765,0.0016975788830067228,0.24562217905471856,0
2017-11-29,175.5116,174.0,182.45,175.25,41202515.0,50.21489971346705,2017-11-29,-0.042012075294297624,Wednesday,2017,179.71215238095226,230.29359364171017,129.13071112019435,3.3059446618190753,-0.006252796484562828,0.16396611492496302,0
2017-11-30,176.48,175.13,178.275,177.5,22453789.0,50.85959885386819,2017-11-30,0.012838801711840153,Thursday,2017,179.61237619047608,230.193817451234,129.03093492971817,3.650852134366734,-0.0034529791224699345,0.17763317146718355,0
2017-12-01,175.97,172.34,177.48,174.75,19362792.0,50.07163323782235,2017-12-01,-0.015492957746478853,Friday,2017,179.34904285714273,229.93048411790065,128.76760159638482,4.053391795769366,-0.008620272961842024,0.28000505684621885,0
2017-12-02,174.95,174.85,175.0,174.95,6230.0,50.12893982808022,2017-12-02,0.0011444921316166035,Saturday,2017,179.0861857142856,229.6676269750435,128.50474445352768,3.456079361069508,-0.00881853053177164,0.3662703366073894,0
2017-12-04,173.88,0.0,176.7,173.42,23846343.0,49.690544412607444,2017-12-04,-0.008745355815947375,Monday,2017,178.78475714285702,229.36619840361493,128.2033158820991,1.4766956355360024,-0.01045341900265342,0.3810016790156062,0
2017-12-05,173.62,0.0,175.38,170.75,19485936.0,48.92550143266475,2017-12-05,-0.01539614807980616,Tuesday,2017,178.4085619047618,228.9900031655197,127.82712064400388,2.46163157276048,-0.0051302335597551265,0.47137648005851607,0
2017-12-06,174.83,0.0,176.77,176.0,19111006.0,50.429799426934096,2017-12-06,0.030746705710102518,Wednesday,2017,178.2892476190475,228.8706888798054,127.70780635828959,2.022406981794536,-0.0015486527601026533,0.44618463645610346,0
2017-12-07,180.3,175.8,180.39,179.02,19567329.0,51.29512893982808,2017-12-07,0.017159090909091068,Thursday,2017,178.33543809523798,228.9168793559959,127.75399683448006,3.064876832763624,0.004981756971011331,0.3434692292243183,0
2017-12-08,179.03,178.7401,182.28,180.73,18886277.0,51.785100286532945,2017-12-08,0.009552005362529314,Friday,2017,178.4287714285713,229.01021268932922,127.8473301678134,4.053113617949904,0.006663259617193873,0.1956998927679261,0
2017-12-09,179.2,179.2,179.35,179.25,3790.0,51.361031518624635,2017-12-09,-0.008189011232224819,Saturday,2017,178.48496190476178,229.0664031655197,127.90352064400386,3.9688096452224544,0.006774528533938384,0.07744635587575173,0
2017-12-11,179.78,178.8,180.22,179.2,12207594.0,51.34670487106017,2017-12-11,-0.00027894002789408123,Monday,2017,178.5378190476189,229.11926030837682,127.956377786861,1.7297254117375083,0.0097979701443208,0.10284975726296047,0
2017-12-12,178.1616,0.0,179.24,177.25099999999995,16115583.0,50.788252148997124,2017-12-12,-0.010876116071428799,Tuesday,2017,178.44500952380938,229.0264507845673,127.86356826305146,1.2363374134962157,0.0014734057880145368,0.0749494947552518,0
2017-12-13,178.38,0.0,179.16,178.38,13579482.0,51.11174785100286,2017-12-13,0.006369498620600433,Wednesday,2017,178.38268571428557,228.96412697504348,127.80124445352766,1.2778553126275791,-0.0006845126696835901,0.05867325934963643,0
2017-12-14,178.55,0.0,180.3601,179.95,12899156.0,51.56160458452722,2017-12-14,0.008801435138468428,Thursday,2017,178.43411428571414,229.01555554647206,127.85267302495623,1.03206211053916,-0.0008346267144957676,0.058102696924679245,0
2017-12-15,180.01,0.0,180.4934,179.89,24063585.0,51.54441260744985,2017-12-15,-0.000333425951653199,Friday,2017,178.48030476190462,229.06174602266253,127.8988635011467,1.1353802006422935,0.0007364903416185564,0.05757568212564782,0
2017-12-16,180.15,180.1,180.26,180.2,5349.0,51.633237822349564,2017-12-16,0.0017232753349269991,Saturday,2017,178.42316190476174,229.00460316551965,127.84172064400383,1.273573005371313,0.0011369334141827724,0.035396013296151024,0
2017-12-18,180.44,0.0,181.5,180.78,17393208.0,51.79942693409742,2017-12-18,0.0032186459489456087,Monday,2017,178.41316190476175,228.99460316551966,127.83172064400384,0.8887350561390523,0.003955885818257654,0.035572098003250764,0
2017-12-19,178.99,0.0,181.0,180.02,13743941.0,51.58166189111748,2017-12-19,-0.0042040048677950415,Tuesday,2017,178.37697142857127,228.95841268932918,127.79553016781335,0.3613447107824902,0.001841185120578559,0.037384743603670965,0
2017-12-20,179.17,0.0,180.3,177.92,11086980.0,50.97994269340973,2017-12-20,-0.01166537051438743,Wednesday,2017,178.15173809523793,228.73317935599584,127.57029683448002,1.084444558292642,-0.0022521760099926125,0.12702243097341825,0
2017-12-21,177.92,0.0,178.68,178.32,10475075.0,51.09455587392549,2017-12-21,0.0022482014388489624,Thursday,2017,177.92697619047604,228.50841745123395,127.34553492971813,1.2524056850759349,-0.0017358505318921802,0.2158560976408574,0
2017-12-22,177.55,176.23,177.75,176.87,7772665.0,50.67908309455587,2017-12-22,-0.008131449080305053,Friday,2017,177.6381428571427,228.2195841179006,127.05670159638478,1.591923364992972,-0.0037067954149385906,0.324306902132522,0
2017-12-23,177.0,177.0,177.13,177.13,3904.0,50.75358166189111,2017-12-23,0.0014700062192569696,Saturday,2017,177.72766666666652,228.30910792742444,127.14622540590861,1.2459414111468354,-0.004056523360876319,0.30380817573184515,0
2017-12-26,176.39,0.0,177.0,176.5,7976773.0,50.57306590257879,2017-12-26,-0.003556709761192267,Tuesday,2017,177.68004761904746,228.26148887980537,127.09860635828954,0.7528412847410673,-0.003927064339555764,0.21363371220017388,0
2017-12-27,176.4,0.0,178.44,177.55,8400303.0,50.873925501432666,2017-12-27,0.005949008498583597,Wednesday,2017,177.8133809523808,228.39482221313872,127.2319396916229,0.6988061247660796,-0.0004041885369615583,0.11508644146389442,0
2017-12-28,178.54,177.64,178.9367,177.89,11801505.0,50.97134670487105,2017-12-28,0.0019149535342155577,Thursday,2017,177.9533809523808,228.5348222131387,127.37193969162288,0.5481058292069036,-0.00047083811788823927,0.12500086170125776,0
2017-12-29,177.2209,176.05,178.85,177.05,8432388.0,50.730659025787965,2017-12-29,-0.00472201922536386,Friday,2017,178.12623809523797,228.70767935599588,127.54479683448005,0.5275225113780323,0.0002110478530999993,0.18143244592100924,0
2017-12-30,176.35,176.3,176.49,176.4,4640.0,50.54441260744986,2017-12-30,-0.003671279299632957,Saturday,2017,178.3952857142856,228.9767269750435,127.81384445352768,0.6474333942658418,-0.000817209250677986,0.27899633854714173,0
2018-01-02,181.49,176.29,181.62,181.275,17109212.0,33.631725417439704,2018-01-02,0.02763605442176864,Tuesday,2018,178.64647619047605,229.22791745123396,128.06503492971814,1.8971873919069049,0.005421343585914196,0.33628944315250653,0
2018-01-03,181.8,181.33,184.78,182.8497,15902036.0,33.92387755102041,2018-01-03,0.008686801820438683,Wednesday,2018,178.82884285714275,229.41028411790066,128.24740159638483,2.817233832682416,0.005968902250285213,0.36006858842384326,0
2018-01-04,184.65,184.0996,186.21,184.8,11826513.0,34.28571428571429,2018-01-04,0.01066613727011867,Thursday,2018,179.02265238095228,229.6040936417102,128.44121112019437,3.6510640596968864,0.007719138997465835,0.3533576067582943,0
2018-01-05,185.25,184.49,186.99,185.73,12427122.0,34.4582560296846,2018-01-05,0.005032467532467333,Friday,2018,179.3312238095237,229.9126650702816,128.74978254876578,3.6789277198675916,0.009670036349032074,0.3570327724942826,0
2018-01-06,187.0,186.92,187.0,187.0,3696.0,34.69387755102041,2018-01-06,0.006837882948365959,Saturday,2018,179.7026523809523,230.2840936417102,129.12121112019437,2.2822197895930056,0.011771868798631856,0.41882101914715775,0
2018-01-08,188.43,186.33,188.9,188.02,16810017.0,34.883116883116884,2018-01-08,0.005454545454545601,Monday,2018,180.2154619047618,230.79690316551972,129.6340206440039,2.0003435999872026,0.007335567005187249,0.5540498581882992,0
2018-01-09,187.95,187.1,188.8,188.16,11828331.0,34.909090909090914,2018-01-09,0.0007446016381236209,Tuesday,2018,180.6811761904761,231.262617451234,130.09973492971818,1.4582592362161608,0.005747126968724236,0.667483782070287,0
2018-01-10,187.48,185.63,187.97,187.55,9886279.0,34.79591836734694,2018-01-10,-0.003241921768707412,Wednesday,2018,181.04308095238088,231.6245222131388,130.46163969162296,0.9842611442141255,0.00296551516095902,0.6972342450886124,0
2018-01-11,187.79,187.38,188.5,187.56,8408137.0,34.79777365491651,2018-01-11,5.3319114902583564e-05,Thursday,2018,181.40831904761896,231.98976030837687,130.82687778686105,0.45751502708614505,0.00196968547744607,0.6724727463364327,0
2018-01-12,179.8,177.0,187.78,180.2034,75885294.0,33.43291280148423,2018-01-12,-0.039222648752399336,Friday,2018,181.40848095238087,231.98992221313878,130.82703969162296,3.418209430682965,-0.007242420862706989,0.5100806679240978,0
2018-01-13,179.79,179.76,179.85,179.84,27365.0,33.36549165120594,2018-01-13,-0.0020166101194538655,Saturday,2018,181.36371904761896,231.94516030837687,130.78227778686104,4.245755163926706,-0.008736651977506883,0.31845457986381626,0
2018-01-16,180.8,178.04,182.3,179.54,35111903.0,33.30983302411874,2018-01-16,-0.0016681494661922036,Tuesday,2018,181.34086190476182,231.92230316551974,130.7594206440039,4.2206477834582135,-0.009219202198370047,0.15362883438992736,0
2018-01-17,178.95,175.8,179.32,179.16,23982743.0,33.23933209647495,2018-01-17,-0.002116519995544186,Wednesday,2018,181.39990952380944,231.98135078456735,130.81846826305153,3.5422874406252065,-0.008994121843737402,0.0304783747510419,0
2018-01-18,177.6,177.08,180.98,178.635,22069329.0,33.141929499072354,2018-01-18,-0.0029303415941058786,Thursday,2018,181.4149095238094,231.9963507845673,130.8334682630515,0.6068029433114478,-0.009590853985539095,0.031888944316827074,0
2018-01-19,180.38,179.56,182.37,179.74,25055547.0,33.34693877551021,2018-01-19,0.006185797855963404,Friday,2018,181.55157619047608,232.133017451234,130.97013492971817,0.4924885785594082,-0.0005091646638665459,0.08216407598151518,0
2018-01-20,181.33,181.26,181.35,181.3,18103.0,33.63636363636364,2018-01-20,0.008679203293646465,Saturday,2018,181.75014761904754,232.33158887980545,131.16870635828963,1.0012367352486673,0.0016299980187535201,0.16390125825252747,0
2018-01-22,183.87,180.41,186.5,183.4418,19722006.0,34.03372912801485,2018-01-22,0.011813568670711483,Monday,2018,182.08070952380945,232.66215078456736,131.49926826305153,1.9452280452459143,0.004326341646134257,0.2839382863525567,0
2018-01-23,188.11,185.35,189.55,188.1,24398552.0,34.89795918367347,2018-01-23,0.02539334001301774,Tuesday,2018,182.58309047619036,233.16453173694828,132.00164921543245,3.7387662333998373,0.009828313647846643,0.4678613444025543,0
2018-01-24,186.9,186.52,190.66,188.93,22364994.0,35.05194805194805,2018-01-24,0.004412546517809757,Wednesday,2018,183.10880476190465,233.69024602266256,132.52736350114674,4.074523879916545,0.011296891270229769,0.6341589469624831,0
2018-01-25,188.21,186.6,188.62,187.621,17455113.0,34.809090909090905,2018-01-25,-0.006928492034086631,Thursday,2018,183.6121857142856,234.19362697504351,133.0307444535277,3.323521847078746,0.008674033292219763,0.7536508057669028,0
2018-01-26,187.4,186.81,190.05,188.08,15946387.0,34.894248608534326,2018-01-26,0.00244642124282457,Friday,2018,184.16837619047607,234.74981745123398,133.58693492971815,2.1721323781044,0.007427476882055384,0.8230161915067238,0
2018-01-27,189.89,189.55,189.9,189.8,23495.0,35.21335807050093,2018-01-27,0.009145044661845958,Saturday,2018,184.57432857142845,235.15576983218637,133.99288731067054,0.8636765598354091,0.0068937720802822785,0.7980376105796351,0
2018-01-29,188.17,185.6301,189.85,186.54,19674945.0,34.608534322820034,2018-01-29,-0.017175974710221364,Monday,2018,184.75005714285703,235.33149840361494,134.16861588209912,1.2447864073844996,-0.001620090864365542,0.6812269121957949,0
2018-01-30,187.53,181.84,188.18,186.76,19973664.0,34.64935064935065,2018-01-30,0.0011793717165218265,Tuesday,2018,184.84339047619034,235.42483173694825,134.26194921543242,1.3011265119154716,-0.0022667258246231283,0.505789658832192,0
2018-01-31,189.85,177.1,194.68,188.84,42203200.0,35.035250463821896,2018-01-31,0.011137288498607845,Wednesday,2018,184.99148571428557,235.5729269750435,134.41004445352766,1.3803188037584972,0.001346430281915767,0.31642768741475313,0
2018-02-01,188.42,186.89,195.32,193.8499,53237808.0,35.96473098330241,2018-02-01,0.026529866553696158,Thursday,2018,185.3176714285713,235.8991126893292,134.73623016781337,2.96359332601641,0.0061631193440900844,0.28038456713901433,0
2018-02-02,193.65,189.39,194.21,192.5,25523442.0,35.714285714285715,2018-02-02,-0.006963635266254875,Friday,2018,185.53100476190463,236.11244602266254,134.9495635011467,3.3328084856482425,0.002941383358469918,0.32876595693237687,0
2018-02-03,189.35,189.1,190.28,189.55,14659.0,35.1669758812616,2018-02-03,-0.015324675324675296,Saturday,2018,185.59719523809514,236.17863649885305,135.01575397733723,2.8577740467029304,0.0033116432355791313,0.33017400314314976,0
2018-02-05,189.43,178.6,190.61,184.61,31553476.0,34.250463821892396,2018-02-05,-0.026061725138485925,Monday,2018,185.45719523809512,236.03863649885304,134.8757539773372,3.5912185956871028,-0.0021365761354224188,0.24018616743079269,0
2018-02-06,181.04,176.25,185.77,184.57,36649601.0,34.2430426716141,2018-02-06,-0.00021667298629557408,Tuesday,2018,185.3148142857142,235.8962555464721,134.73337302495628,4.329253781197054,-0.004407368432403103,0.1263523669907398,0
2018-02-07,182.58,178.9,185.14,181.39,26432680.0,33.6530612244898,2018-02-07,-0.01722923552039879,Wednesday,2018,185.37131904761895,235.95276030837687,134.78987778686104,4.435896752631785,-0.013159188847222092,0.11473137626031453,0
2018-02-08,179.1,171.4815,181.84,180.0,37298289.0,33.39517625231911,2018-02-08,-0.007663046474447266,Thursday,2018,185.37893809523797,235.96037935599588,134.79749683448006,3.684722513298574,-0.01329907108886057,0.10934559280935886,0
2018-02-09,173.0336,167.18,176.9,172.4,34102985.0,31.985157699443416,2018-02-09,-0.04222222222222216,Friday,2018,185.038938095238,235.6203793559959,134.45749683448008,5.001622736673517,-0.018678580468369944,0.16097480311591608,0
2018-02-10,176.49,176.26,176.5,176.45,6139.0,32.73654916512059,2018-02-10,0.02349187935034802,Saturday,2018,184.90989047619036,235.49133173694827,134.32844921543244,4.684876732637645,-0.008767859570603154,0.21483552384073062,0
2018-02-12,174.67,171.84,178.69,175.6444,30532830.0,32.58708719851577,2018-02-12,-0.004565599319920621,Monday,2018,184.76748095238085,235.34892221313876,134.18603969162294,3.58524122926332,-0.009637644837328162,0.27460700707669183,0
2018-02-13,174.77,173.1,176.55,173.44,21164744.0,32.178107606679035,2018-02-13,-0.012550357426709846,Tuesday,2018,184.46748095238084,235.04892221313875,133.88603969162293,2.9575839247618356,-0.008701869218590374,0.33638904735978603,0
2018-02-14,179.11,172.25,179.81,177.8264,27845617.0,32.99191094619666,2018-02-14,0.0252905904059042,Wednesday,2018,184.3020714285713,234.88351268932922,133.7206301678134,2.2126977308276072,-0.002111141842520081,0.3065367032210755,0
2018-02-15,180.55,176.84,180.8,177.6162,19869633.0,32.95291280148423,2018-02-15,-0.0011820517088576565,Thursday,2018,184.02466190476176,234.60610316551967,133.44322064400384,1.7776026665173668,0.00609689226015282,0.35551874096086605,0
2018-02-16,180.18,176.3,181.1,177.515,19872253.0,32.934137291280145,2018-02-16,-0.0005697678477526447,Friday,2018,183.52061428571415,234.10205554647206,132.93917302495623,1.876776688902979,0.0012845628205326864,0.4730096966878102,0
2018-02-17,177.1,177.0,177.2,177.2,12033.0,32.87569573283859,2018-02-17,-0.0017744979297523722,Saturday,2018,182.9620428571427,233.54348411790062,132.3806015963848,1.8471680519134184,0.0018427830985663363,0.6150155497394628,0
2018-02-20,177.83,175.11,177.95,176.07,20309096.0,32.66604823747681,2018-02-20,-0.0063769751693002474,Tuesday,2018,182.4119952380951,232.99343649885301,131.8305539773372,0.6948676219321293,0.003077459550048256,0.7708178619307436,0
2018-02-21,177.75,175.8,181.27,180.1897,22380852.0,33.430371057513916,2018-02-21,0.02339808030896795,Wednesday,2018,182.03626666666653,232.61770792742445,131.45482540590862,1.5120433995125995,0.0026989575306610057,0.8056905308071356,0
2018-02-22,178.3432,177.0,180.21,177.3,17164509.0,32.894248608534326,2018-02-22,-0.016036987685755455,Thursday,2018,181.44102857142843,232.02246983218635,130.85958731067052,1.5239405395256116,-0.0002720296647185538,0.8056164671716214,0
2018-02-23,183.0149,179.32,183.61,179.36,17604339.0,33.276437847866426,2018-02-23,0.011618725324309187,Friday,2018,181.0991238095237,231.6805650702816,130.51768254876578,1.695318588941214,0.0021656689696938126,0.7450029993097949,0
2018-02-24,183.35,183.18,183.4,183.3,7221.0,34.0074211502783,2018-02-24,0.021966993755575315,Saturday,2018,180.9343619047618,231.5158031655197,130.3529206440039,2.793400815853254,0.00691396730675935,0.6260381607643747,0
2018-02-26,184.39,183.2228,185.66,185.43,16623101.0,34.40259740259741,2018-02-26,0.011620294599018033,Monday,2018,180.77198095238083,231.35342221313874,130.19053969162292,3.235887655344325,0.010513421260423006,0.5013446318818725,0
2018-02-27,184.7,181.46,185.02,182.53,15165744.0,33.86456400742115,2018-02-27,-0.015639324812597777,Tuesday,2018,180.23293809523798,230.8143793559959,129.65149683448007,3.2376735474735194,0.0027059402361098604,0.44576305671616484,0
2018-02-28,178.82,178.14,182.88,182.3,17053639.0,33.82189239332097,2018-02-28,-0.0012600668383279112,Wednesday,2018,179.7472238095237,230.3286650702816,129.16578254876578,2.184612093715904,0.0056613244055953695,0.5575102150842348,0
2018-03-01,177.47,174.41,180.12,177.92,22355354.0,33.009276437847866,2018-03-01,-0.02402633022490408,Thursday,2018,179.19341428571417,229.77485554647208,128.61197302495626,2.740169702775694,-0.0014676867042472841,0.7216078795023265,0
2018-03-02,176.75,172.99,177.11,175.72,18813293.0,32.601113172541744,2018-03-02,-0.01236510791366896,Friday,2018,178.77008095238082,229.35152221313874,128.1886396916229,3.89803155451694,-0.00833410703809614,0.7980405420867299,0
2018-03-03,176.66,176.66,176.83,176.83,4796.0,32.807050092764385,2018-03-03,0.006316867744138532,Saturday,2018,178.40150952380938,228.9829507845673,127.82006826305147,3.1609571335292883,-0.00939479240907204,0.7357050700654308,0
2018-03-05,180.37,175.89,181.1475,180.73,15362788.0,33.53061224489796,2018-03-05,0.02205508115138821,Monday,2018,178.37008095238082,228.95152221313873,127.7886396916229,2.7416509624694534,-0.0018559112162748414,0.5809482435505129,0
2018-03-06,180.245,177.15,182.38,181.5,14238549.0,33.673469387755105,2018-03-06,0.004260499087036074,Tuesday,2018,178.44150952380937,229.02295078456729,127.86006826305146,2.4909134870584433,-0.0007517980312020444,0.35078887450063784,0
2018-03-07,180.88,177.06,183.82,180.8099,17889867.0,33.54543599257885,2018-03-07,-0.003802203856749342,Wednesday,2018,178.84198095238082,229.42342221313874,128.2605396916229,2.6417958668318144,0.003293027242428903,0.2229064312852139,0
2018-03-08,181.925,181.45,184.4,182.25,15064045.0,33.8126159554731,2018-03-08,0.007964718746042099,Thursday,2018,179.11817142857132,229.69961268932923,128.5367301678134,2.100681009103875,0.007358992574371115,0.3310715941705426,0
2018-03-09,183.27,182.15,185.51,184.05,17355777.0,34.14656771799629,2018-03-09,0.009876543209876631,Friday,2018,179.51843809523797,230.09987935599588,128.93699683448006,1.3653837929350394,0.008070927667518735,0.47844894373302105,0
2018-03-10,184.74,184.5,184.74,184.63,13638.0,34.25417439703154,2018-03-10,0.0031513175767454715,Saturday,2018,180.05129523809512,230.63273649885303,129.4698539773372,1.639271759657218,0.004290174952590186,0.6197023705940986,0
2018-03-12,185.04,184.22,186.1,184.95,14476791.0,34.31354359925788,2018-03-12,0.0017331961219735348,Monday,2018,180.39051428571415,230.97195554647206,129.80907302495623,1.757113087427696,0.003784714359577679,0.6404523770311532,0
2018-03-13,181.8,180.55,185.99,181.83,17260723.0,33.734693877551024,2018-03-13,-0.01686942416869408,Tuesday,2018,180.5911714285713,231.1726126893292,130.0097301678134,1.4163756563884027,0.0011712702971887312,0.6107998185997416,0
2018-03-14,183.07,181.85,184.25,182.62,16190774.0,33.881261595547315,2018-03-14,0.0043447175933564175,Wednesday,2018,180.83426666666654,231.41570792742445,130.25282540590862,1.3395820243679275,0.000447270066651595,0.5119799864886455,0
2018-03-15,182.46,182.19,184.19,184.14,14554543.0,34.16326530612245,2018-03-15,0.008323294272259307,Thursday,2018,181.16474285714273,231.74618411790064,130.5833015963848,1.3474531531781242,0.00013662027912813012,0.42386607897448475,0
2018-03-16,183.75,183.41,185.33,184.81,18630773.0,34.28756957328386,2018-03-16,0.003638535896600459,Friday,2018,181.5809333333332,232.16237459409112,130.9994920725753,1.3826604789353283,0.00023406394309912759,0.4723004921186087,0
2018-03-19,172.62,170.0,184.0,173.26,86430039.0,32.144712430426715,2018-03-19,-0.06249661814836871,Monday,2018,181.2509476190475,231.83238887980542,130.6695063582896,4.664908359229574,-0.01261189891096932,0.38294240513320416,0
2018-03-20,166.9,161.95,172.7,163.0318,128039533.0,30.24708719851577,2018-03-20,-0.059033822001616,Tuesday,2018,180.5715095238094,231.1529507845673,129.99006826305148,9.36776829602495,-0.021044778477553705,0.3893215021857477,0
2018-03-21,169.23,163.3,173.4,171.39,105594890.0,31.79777365491651,2018-03-21,0.05126729877238656,Wednesday,2018,180.19198571428558,230.7734269750435,129.61054445352767,9.19973718363793,-0.011660262241747677,0.5595938380052902,0
2018-03-22,165.18,162.51,170.27,165.2139,72597508.0,30.651929499072356,2018-03-22,-0.036035357955539915,Thursday,2018,179.33074285714272,229.91218411790064,128.7493015963848,8.536433710163195,-0.020531992687307522,0.8892654816570039,0
2018-03-23,162.88,158.8,167.1,162.7248,51910082.0,30.19012987012987,2018-03-23,-0.015065923629912548,Friday,2018,178.24954285714273,228.83098411790064,127.66810159638482,4.888680687057682,-0.024272884592610122,1.162702449254006,0
2018-03-26,161.12,149.02,161.44,156.47,123858617.0,29.029684601113175,2018-03-26,-0.038437902520082945,Monday,2018,177.00859047619034,227.59003173694825,126.42714921543242,5.36368701174954,-0.01946114146695297,1.45807472837579,0
2018-03-27,162.7448,150.75,162.85,152.1,76359646.0,28.21892393320965,2018-03-27,-0.027928676423595644,Tuesday,2018,175.57049523809508,226.151936498853,124.98905397733716,7.528851106112459,-0.013240112351348898,1.837025137599909,0
2018-03-28,152.22,150.0,155.88,152.99,59140206.0,28.384044526901672,2018-03-28,0.005851413543721318,Wednesday,2018,174.3833523809522,224.96479364171012,123.80191112019429,5.843047747367019,-0.022323289397081947,1.990119452317114,0
2018-03-29,159.15,154.0,161.42,160.55,59171026.0,29.786641929499076,2018-03-29,0.04941499444408137,Thursday,2018,173.6609714285713,224.2424126893292,123.07953016781337,4.629831984857633,-0.00523321891715769,1.8770141894985428,0
2018-04-02,159.45,154.111,160.06,155.2,35498687.0,28.794063079777366,2018-04-02,-0.03332295235129257,Monday,2018,172.63097142857129,223.2124126893292,122.04953016781337,3.3311514525777253,-0.008884624661433693,1.6982352251155448,0
2018-04-03,156.0,150.81,157.49,156.75,41025351.0,29.081632653061227,2018-04-03,0.009987113402061931,Tuesday,2018,171.4890666666665,222.07050792742442,120.90762540590859,3.3546042985739306,0.000800378522995282,1.5717192588294902,0
2018-04-04,152.8,150.49,160.7,152.14,48218930.0,28.22634508348794,2018-04-04,-0.029409888357256886,Wednesday,2018,170.09097142857127,220.67241268932918,119.50953016781335,3.3444476375046905,0.0005041361362630337,1.7121227227306608,0
2018-04-05,159.66,156.6,161.6,156.67,40333549.0,29.066790352504636,2018-04-05,0.029775207046141672,Thursday,2018,168.9414523809522,219.5228936417101,118.36001112019429,3.037691557747551,0.0052888948367471045,1.896461580260567,0
2018-04-06,159.42,156.8,161.42,157.85,39354769.0,29.285714285714285,2018-04-06,0.007531754643518296,Friday,2018,167.77954761904743,218.36098887980535,117.19810635828952,2.212864659216795,-0.003087753123365511,1.938092456768873,0
2018-04-09,156.41,156.04,160.53,157.93,33601225.0,29.300556586270876,2018-04-09,0.0005068102629079974,Monday,2018,166.53573809523792,217.11717935599583,115.95429683448,2.3821880698237714,0.003678199399474602,1.9329939019438227,0
2018-04-10,159.38,157.01,165.98,161.75,57179624.0,30.00927643784787,2018-04-10,0.024187931361995707,Tuesday,2018,165.4462142857141,216.027655546472,114.86477302495618,3.4467114761770743,0.006518362991461357,1.8494630165101573,0
2018-04-11,167.135,162.81,168.65,164.0,55424972.0,30.426716141001858,2018-04-11,0.01391035548686248,Wednesday,2018,164.44859523809504,215.03003649885295,113.86715397733713,3.0988223569625273,0.01518241176028523,1.7911610772166067,0
2018-04-12,166.9,163.1,168.36,165.19299999999996,36751530.0,30.648051948051947,2018-04-12,0.007274390243902085,Thursday,2018,163.65635714285696,214.23779840361487,113.07491588209905,3.387381112306498,0.010682248399837313,1.639328913080243,0
2018-04-13,164.4,163.5,165.7036,164.93,19180876.0,30.599257884972175,2018-04-13,-0.0015920771461257477,Friday,2018,162.81397619047598,213.3954174512339,112.23253492971807,3.0213816044999695,0.008857482041908504,1.4632551012666455,0
2018-04-16,165.1,163.39,165.99,165.2301,16882313.0,30.654935064935067,2018-04-16,0.0018195598132539903,Monday,2018,161.9135047619046,212.4949460226625,111.33206350114668,1.4680283621275416,0.009120031951977702,1.3764417816036683,0
2018-04-17,166.13,165.2,169.0,165.91,22145518.0,30.781076066790355,2018-04-17,0.0041148676905722326,Tuesday,2018,161.01350476190458,211.5949460226625,110.43206350114667,0.6908962816595016,0.005105419217693008,1.3623601926336122,0
2018-04-18,166.76,165.77,169.3,167.54,20200904.0,31.0834879406308,2018-04-18,0.009824603700801626,Wednesday,2018,160.7411238095236,211.3225650702815,110.15968254876569,1.058546301307116,0.004288268860480837,1.2214402527078227,0
